x,y,z
10.0554895,0.043110352,0.192799072
9.953701172,0.057480469,0.2574646
9.893825684,0.143701172,0.3065625
9.930948486,0.070653076,0.287402344
9.974058838,0.070653076,0.128133545
10.01956421,0.075443115,0.177231445
10.04590942,0.067060547,0.171243896
10.07824219,0.065863037,0.15567627
9.932145996,0.057480469,0.281414795
10.09740234,0.080233154,0.059875488
9.927355957,0.025147705,0.261057129
9.872270508,0.098195801,0.299377441
10.10219238,0.076640625,0.095800781
9.969268799,0.062270508,0.061072998
9.96088623,0.087418213,0.188009033
10.01956421,0.094603271,0.195194092
9.980046387,0.046702881,0.138911133
9.872270508,0.0490979,0.318537598
10.00519409,0.033530273,0.159268799
9.928553467,0.061072998,0.299377441
10.05429199,0.094603271,0.128133545
9.936936035,0.088615723,0.290994873
9.929750977,0.043110352,0.313747559
9.947713623,0.10178833,0.228724365
10.00519409,0.044307861,0.232316895
10.00040405,0.105380859,0.235909424
9.959688721,0.053887939,0.268242188
9.952503662,0.10418335,0.281414795
10.00160156,0.096998291,0.180823975
10.19080811,0.123343506,-0.033530273
10.05908203,0.094603271,0.074245605
9.926158447,0.079035645,0.336500244
10.02674927,0.065863037,0.160466309
9.956096191,0.099393311,0.148491211
9.946516113,0.114960938,0.277822266
10.01357666,0.131726074,0.15088623
10.03393433,0.064665527,0.15208374
9.875863037,0.134121094,0.432301025
9.96208374,0.023950195,0.25387207
10.04830444,0.087418213,0.233514404
10.0926123,0.096998291,0.15328125
10.12494507,0.063468018,-0.00119751
9.968071289,0.087418213,0.293389893
10.01956421,0.05149292,0.20597168
10.05788452,0.070653076,0.180823975
9.978848877,0.064665527,0.377215576
10.02195923,0.080233154,0.292192383
9.936936035,0.105380859,0.243094482
9.96567627,0.037122803,0.277822266
10.05908203,0.040715332,0.131726074
9.928553467,0.112565918,0.182021484
10.02076172,0.05029541,0.15447876
10.03513184,0.10298584,0.228724365
9.825567627,0.111368408,0.335302734
10.01477417,0.094603271,0.177231445
10.01477417,0.134121094,0.190404053
9.947713623,0.057480469,0.283809814
10.01118164,0.089813232,0.20477417
9.909393311,0.046702881,0.270637207
10.04111938,0.096998291,0.092208252
10.19559814,0.124541016,0.021555176
10.00758911,0.081430664,0.279019775
10.13332764,0.10418335,0.10418335
10.04950195,0.068258057,0.177231445
9.96208374,0.116158447,0.173638916
9.994416504,0.095800781,0.314945068
10.10338989,0.065863037,0.112565918
9.989626465,0.088615723,0.192799072
10.01118164,0.130528564,0.25626709
10.04471191,0.086220703,0.259859619
10.01477417,0.070653076,0.240699463
10.15847534,0.114960938,0.086220703
9.971663818,0.146096191,0.086220703
9.995614014,0.129331055,0.149688721
9.918973389,0.110170898,0.258662109
9.893825684,0.081430664,0.259859619
10.0674646,0.067060547,0.210761719
9.863887939,0.15208374,0.279019775
9.996811523,0.05269043,0.118553467
10.00160156,0.069455566,0.227526855
9.96328125,0.071850586,0.130528564
10.01477417,0.089813232,0.172441406
9.890233154,0.057480469,0.264649658
9.898615723,0.064665527,0.349672852
9.950108643,0.106578369,0.237106934
10.13572266,0.056282959,0.210761719
9.80880249,0.142503662,0.374820557
10.04231689,0.082628174,0.196391602
9.934541016,0.0490979,0.279019775
9.947713623,0.0490979,0.185614014
10.03393433,0.143701172,0.185614014
10.06985962,0.061072998,0.135318604
9.966873779,0.067060547,0.229921875
9.804012451,0.160466309,0.373623047
10.06626709,0.129331055,0.068258057
10.06027954,0.071850586,0.119750977
9.903405762,0.141306152,0.425115967
10.02435425,0.070653076,0.191601563
9.982441406,0.106578369,0.277822266
10.02555176,0.05149292,0.208366699
10.07464966,0.032332764,0.106578369
9.990823975,0.061072998,0.282612305
9.96447876,0.093405762,0.233514404
10.07584717,0.079035645,0.188009033
9.884245605,0.120948486,0.325722656
10.01716919,0.05029541,0.190404053
9.954898682,0.075443115,0.298179932
10.00279907,0.094603271,0.207169189
10.01956421,0.023950195,0.192799072
10.01956421,0.083825684,0.125738525
10.01237915,0.123343506,0.178428955
10.13931519,0.033530273,-0.004790039
9.892628174,0.080233154,0.340092773
9.950108643,0.053887939,0.293389893
9.948911133,0.105380859,0.216749268
10.03752686,0.10059082,0.20477417
9.950108643,0.141306152,0.287402344
9.929750977,0.112565918,0.426313477
10.00399658,-0.011975098,0.190404053
10.00998413,0.070653076,0.159268799
10.06147705,0.075443115,0.173638916
10.02674927,0.077838135,0.216749268
10.01357666,0.077838135,0.279019775
9.924960938,0.075443115,0.30416748
9.928553467,0.091010742,0.271834717
9.972861328,0.014370117,0.162861328
10.00758911,0.095800781,0.235909424
10.08542725,0.10178833,0.023950195
9.998009033,0.05149292,0.241896973
10.0063916,0.043110352,0.189206543
10.09141479,0.093405762,0.123343506
