x,y,z
10.16685791,0.092208252,0.040715332
9.999206543,0.137713623,0.15567627
9.932145996,0.107775879,0.147293701
10.14769775,0.065863037,0.008382568
9.892628174,0.140108643,0.330512695
10.10219238,0.092208252,0.095800781
10.02315674,0.085023193,0.105380859
9.927355957,0.070653076,0.199984131
9.921368408,0.038320313,0.341290283
10.08183472,0.058677979,0.105380859
9.996811523,0.05149292,0.241896973
10.01956421,0.028740234,0.277822266
9.96208374,0.073048096,0.249082031
10.08901978,0.013172607,0.05149292
10.00758911,0.096998291,0.232316895
9.988428955,0.025147705,0.249082031
10.05309448,0.068258057,0.15447876
10.09500732,0.065863037,0.15208374
9.892628174,0.067060547,0.3065625
9.978848877,0.053887939,0.195194092
10.15129028,0.011975098,-0.00239502
9.950108643,0.085023193,0.222736816
10.04830444,0.083825684,0.199984131
10.0063916,0.085023193,0.148491211
10.10219238,0.095800781,-0.007185059
10.03513184,0.031135254,0.126936035
9.867480469,0.064665527,0.232316895
10.01597168,0.055085449,0.207169189
10.03153931,0.087418213,0.062270508
10.05429199,0.034727783,0.210761719
9.940528564,0.119750977,0.293389893
10.04471191,0.063468018,0.222736816
10.02435425,0.081430664,0.028740234
10.00040405,0.044307861,0.235909424
9.86269043,0.043110352,0.30416748
10.06387207,0.056282959,0.217946777
9.96208374,0.10298584,0.091010742
9.938133545,0.098195801,0.298179932
9.886640625,0.098195801,0.273032227
9.927355957,0.061072998,0.2574646
10.03513184,0.079035645,0.197589111
9.969268799,0.073048096,0.258662109
10.00279907,0.082628174,0.25387207
9.954898682,0.070653076,0.232316895
9.921368408,0.120948486,0.273032227
9.854307861,0.063468018,0.390388184
10.00998413,0.092208252,0.107775879
9.920170898,0.087418213,0.20597168
9.877060547,0.085023193,0.282612305
9.877060547,0.096998291,0.311352539
10.00399658,0.089813232,0.05029541
9.987231445,0.05029541,0.162861328
9.795629883,0.040715332,0.387993164
10.0674646,0.089813232,0.077838135
10.05788452,0.023950195,0.111368408
9.989626465,0.040715332,0.178428955
9.832752686,0.019160156,0.337697754
10.08542725,0.10298584,0.019160156
10.03393433,0.063468018,0.177231445
9.993218994,0.027542725,0.198786621
10.11296997,0.05149292,0.045505371
9.990823975,0.108973389,0.126936035
10.05309448,0.061072998,0.065863037
9.989626465,0.098195801,0.117355957
10.03872437,0.079035645,0.25626709
9.989626465,0.069455566,0.227526855
10.14290771,0.064665527,-0.061072998
9.971663818,0.014370117,0.168848877
9.904603271,0.088615723,0.215551758
10.0183667,0.032332764,0.083825684
10.05668701,0.092208252,0.017962646
10.01956421,0.067060547,0.209564209
9.990823975,0.069455566,0.184416504
10.09500732,0.055085449,0.069455566
10.08901978,0.065863037,-0.019160156
9.935738525,0.079035645,0.269439697
10.04950195,0.073048096,0.144898682
10.07105713,0.059875488,0.146096191
10.06387207,0.069455566,0.126936035
9.956096191,0.062270508,0.225131836
9.918973389,0.085023193,0.264649658
9.986033936,0.074245605,0.174836426
10.01357666,0.086220703,0.137713623
10.0435144,0.044307861,0.265847168
10.11057495,0.098195801,0.007185059
10.13213013,0.092208252,-0.00239502
9.956096191,0.069455566,0.092208252
9.980046387,0.107775879,0.214354248
9.994416504,0.070653076,0.119750977
9.946516113,0.055085449,0.174836426
10.00519409,0.05269043,0.264649658
9.951306152,0.10418335,0.226329346
10.05189697,0.108973389,0.020357666
10.01597168,0.055085449,0.061072998
9.901010742,0.040715332,0.324525146
10.01477417,0.112565918,0.113763428
10.06866211,0.05269043,0.086220703
10.00399658,0.059875488,0.177231445
9.932145996,0.15567627,0.20357666
9.995614014,0.080233154,0.173638916
10.07824219,0.070653076,0.095800781
9.915380859,0.057480469,0.282612305
9.978848877,0.032332764,0.227526855
10.10219238,0.035925293,-0.004790039
10.05189697,0.033530273,0.144898682
10.07225464,0.058677979,0.135318604
10.04710693,0.124541016,0.126936035
10.10219238,0.034727783,0.061072998
9.889035645,0.069455566,0.267044678
9.856702881,0.081430664,0.20357666
10.13452515,0.061072998,0.034727783
9.956096191,0.041912842,0.185614014
9.848320313,0.096998291,0.372425537
9.946516113,0.123343506,0.185614014
10.18242554,0.086220703,-0.075443115
9.930948486,0.061072998,0.269439697
9.895023193,0.058677979,0.279019775
9.995614014,0.10178833,0.195194092
10.08303223,0.044307861,0.142503662
9.96328125,0.045505371,0.281414795
9.993218994,0.075443115,0.265847168
9.959688721,0.046702881,0.233514404
9.990823975,0.065863037,0.198786621
9.975256348,0.055085449,0.114960938
9.975256348,0.161663818,0.055085449
9.932145996,0.035925293,0.208366699
10.02555176,0.061072998,0.130528564
9.890233154,0.028740234,0.438288574
9.998009033,0.045505371,0.201181641
10.07584717,0.093405762,0.105380859
9.924960938,0.107775879,0.269439697
9.879455566,0.071850586,0.334105225
10.05189697,0.063468018,0.107775879
9.96567627,0.028740234,0.136516113
9.934541016,0.075443115,0.195194092
9.954898682,0.099393311,0.201181641
9.975256348,0.093405762,0.221539307
10.0303418,0.079035645,0.092208252
10.05429199,0.146096191,0.124541016
10.02195923,0.041912842,0.239501953
9.875863037,0.076640625,0.316142578
10.07345215,0.10059082,0.10298584
10.15727783,0.081430664,0.033530273
10.03752686,0.044307861,0.269439697
10.03273682,0.064665527,0.138911133
9.989626465,0.016765137,0.131726074
9.909393311,0.079035645,0.270637207
9.969268799,0.092208252,0.172441406
10.09859985,0.073048096,0.016765137
10.01237915,0.062270508,0.134121094
9.835147705,0.032332764,0.201181641
10.10937744,0.061072998,0.116158447
10.17284546,0.059875488,-0.099393311
9.977651367,0.053887939,0.161663818
9.975256348,0.106578369,0.313747559
9.970466309,0.10059082,0.186811523
10.01956421,0.040715332,0.131726074
10.03513184,0.093405762,0.207169189
10.01477417,0.149688721,0.184416504
9.984836426,0.075443115,0.238304443
10.06387207,0.079035645,0.128133545
9.972861328,0.034727783,0.229921875
9.950108643,0.112565918,0.285007324
10.05189697,0.10059082,0.118553467
10.09740234,0.044307861,0.047900391
9.939331055,0.058677979,0.124541016
9.980046387,0.075443115,0.258662109
9.909393311,0.108973389,0.25506958
10.02794678,0.070653076,0.086220703
9.944121094,0.061072998,0.251477051
9.989626465,0.076640625,0.120948486
9.849517822,0.022752686,0.373623047
10.02315674,0.089813232,0.193996582
10.02555176,0.041912842,0.10298584
9.831555176,0.105380859,0.301772461
9.96328125,0.0490979,0.171243896
10.08782227,0.046702881,0.144898682
9.96088623,0.073048096,0.179626465
9.795629883,0.053887939,0.340092773
10.0063916,0.077838135,0.159268799
10.03513184,0.029937744,0.20477417
10.06866211,0.063468018,0.262254639
9.986033936,0.106578369,0.092208252
10.01237915,0.085023193,0.15567627
9.999206543,-0.022752686,0.190404053
9.987231445,0.041912842,0.080233154
9.972861328,0.067060547,0.282612305
10.06027954,0.080233154,0.099393311
10.10817993,0.071850586,0.05029541
10.09859985,0.074245605,0.15447876
9.982441406,0.070653076,0.270637207
10.06027954,0.110170898,-0.009580078
10.01357666,0.069455566,0.096998291
9.916578369,0.05269043,0.379610596
9.935738525,0.092208252,0.178428955
10.09500732,0.107775879,-0.025147705
10.03872437,0.095800781,0.086220703
9.948911133,0.082628174,0.233514404
10.03752686,0.063468018,0.231119385
10.04471191,0.043110352,0.201181641
9.889035645,0.085023193,0.313747559
10.15847534,0.063468018,0.039517822
9.91059082,0.143701172,0.328117676
9.980046387,0.107775879,0.111368408
10.04590942,0.05029541,0.124541016
9.924960938,0.063468018,0.207169189
10.10099487,0.085023193,0.013172607
10.03632935,0.069455566,0.071850586
9.946516113,0.069455566,0.30416748
9.885443115,0.074245605,0.258662109
9.989626465,0.10178833,0.077838135
10.06506958,0.081430664,0.124541016
9.996811523,0.079035645,0.15088623
9.908195801,0.093405762,0.421523438
10.08063721,0.044307861,0.089813232
9.96567627,0.039517822,0.184416504
9.849517822,0.10418335,0.326920166
9.950108643,0.10418335,0.167651367
10.05069946,0.080233154,0.044307861
10.1045874,0.070653076,0.007185059
9.91298584,0.028740234,0.341290283
10.02195923,0.140108643,0.148491211
10.04590942,0.062270508,0.207169189
9.938133545,0.120948486,0.176033936
10.0183667,0.059875488,0.207169189
10.04830444,0.053887939,0.105380859
9.934541016,0.023950195,0.193996582
10.09979736,0.053887939,0.229921875
10.00519409,0.137713623,0.189206543
10.01956421,0.062270508,0.112565918
9.890233154,-0.007185059,0.265847168
10.08662476,0.029937744,0.226329346
10.04830444,0.077838135,0.15088623
10.02315674,0.068258057,0.098195801
9.966873779,0.15208374,0.259859619
10.01956421,0.079035645,0.213156738
10.06387207,0.091010742,0.143701172
10.05908203,0.015567627,0.15208374
9.993218994,0.026345215,0.189206543
9.909393311,0.116158447,0.352067871
10.06985962,0.037122803,0.280217285
10.00878662,-0.00119751,0.20477417
9.918973389,0.025147705,0.240699463
9.868677979,0.065863037,0.274229736
9.892628174,0.147293701,0.274229736
10.08183472,0.083825684,0.008382568
9.971663818,0.080233154,0.265847168
9.933343506,0.118553467,0.131726074
9.91418335,0.130528564,0.238304443
9.904603271,0.025147705,0.336500244
9.968071289,0.059875488,0.259859619
10.04111938,0.081430664,0.108973389
9.994416504,0.10418335,0.226329346
9.924960938,0.079035645,0.226329346
10.11416748,0.070653076,0.00239502
10.01716919,0.071850586,0.264649658
10.00998413,0.067060547,0.159268799
10.1045874,0.029937744,0.108973389
9.869875488,0.093405762,0.317340088
9.966873779,0.129331055,0.166453857
10.04590942,0.080233154,0.15567627
9.981243896,0.058677979,0.262254639
9.957293701,0.081430664,0.146096191
10.04590942,-0.007185059,0.149688721
10.00399658,0.075443115,0.092208252
10.01118164,0.061072998,0.217946777
10.0674646,0.062270508,0.064665527
10.02195923,0.059875488,0.136516113
9.928553467,0.028740234,0.20477417
10.01477417,0.022752686,0.136516113
10.15967285,0.046702881,0.015567627
9.857900391,0.028740234,0.229921875
9.915380859,0.055085449,0.214354248
10.05069946,0.047900391,0.111368408
10.10338989,0.039517822,0.076640625
9.866282959,0.075443115,0.249082031
9.987231445,0.045505371,0.209564209
10.1536853,0.056282959,0.047900391
9.956096191,0.027542725,0.25626709
9.96328125,0.065863037,0.213156738
10.07225464,0.010777588,0.071850586
9.936936035,0.071850586,0.25506958
9.898615723,0.046702881,0.25506958
9.935738525,0.079035645,0.190404053
9.995614014,0.105380859,0.107775879
9.867480469,0.080233154,0.334105225
9.939331055,0.079035645,0.2574646
9.924960938,0.114960938,0.268242188
10.10338989,0.058677979,0.029937744
9.934541016,0.05269043,0.232316895
10.02555176,0.044307861,0.191601563
9.986033936,0.05149292,0.179626465
9.944121094,0.129331055,0.216749268
9.8590979,0.080233154,0.382005615
10.02315674,0.026345215,0.184416504
10.04830444,0.056282959,0.129331055
10.04471191,0.020357666,0.189206543
9.959688721,0.092208252,0.20597168
10.04111938,0.062270508,0.105380859
10.14290771,0.087418213,0.014370117
9.941726074,0.087418213,0.274229736
10.03273682,0.088615723,0.165256348
10.17883301,0.081430664,0.011975098
9.968071289,0.004790039,0.192799072
9.889035645,0.059875488,0.348475342
10.02195923,0.065863037,0.070653076
10.05668701,0.057480469,0.075443115
10.13452515,0.022752686,0
9.947713623,0.15447876,0.211959229
10.12255005,0.082628174,0.095800781
9.990823975,0.035925293,0.252674561
