x,y,z
9.91059082,0.075443115,0.387993164
9.992021484,0.029937744,0.380808105
9.832752686,0.099393311,0.493374023
9.974058838,0.062270508,0.384400635
9.945318604,0.05269043,0.507744141
9.887838135,0.095800781,0.487386475
10.0926123,0.044307861,0.176033936
10.15847534,0.038320313,0.227526855
10.04231689,0.070653076,0.289797363
9.96328125,0.055085449,0.371228027
9.989626465,0.141306152,0.326920166
9.96447876,0.026345215,0.445473633
9.878258057,0.057480469,0.471818848
10.02195923,0.05029541,0.373623047
9.958491211,0.035925293,0.338895264
9.939331055,0.062270508,0.429906006
9.899813232,0.041912842,0.553249512
10.07225464,0.026345215,0.243094482
9.916578369,0.063468018,0.489781494
10.03513184,0.00239502,0.25626709
9.889035645,0.05269043,0.419128418
10.01118164,0.105380859,0.336500244
9.984836426,0.047900391,0.441881104
9.938133545,0.119750977,0.416733398
9.924960938,0.079035645,0.426313477
9.883048096,0.113763428,0.475411377
10.05788452,0.033530273,0.310155029
9.905800781,0.056282959,0.463436279
9.918973389,0.085023193,0.467028809
9.930948486,0.067060547,0.370030518
9.918973389,0.068258057,0.590372314
9.945318604,0.132923584,0.41074585
9.86029541,0.022752686,0.525706787
9.877060547,0.058677979,0.449066162
10.02195923,0.017962646,0.250279541
9.825567627,0.043110352,0.619112549
10.01118164,0.063468018,0.326920166
10.01597168,0.035925293,0.431103516
10.06626709,0.023950195,0.45984375
10.09021729,0.025147705,0.323327637
9.923763428,0.074245605,0.403560791
9.990823975,0.088615723,0.367635498
10.08542725,0.061072998,0.246687012
9.972861328,0.029937744,0.498164063
9.996811523,-0.003592529,0.335302734
9.903405762,0.064665527,0.516126709
9.850715332,0.074245605,0.463436279
10.0794397,0.00119751,0.378413086
9.952503662,0.081430664,0.422720947
10.00878662,-0.031135254,0.364042969
10.00878662,0.027542725,0.432301025
9.984836426,0.026345215,0.341290283
9.91298584,0.069455566,0.444276123
9.968071289,0.035925293,0.441881104
9.999206543,0.053887939,0.310155029
9.932145996,0.039517822,0.370030518
10.0674646,0.107775879,0.262254639
9.986033936,0.046702881,0.421523438
9.930948486,0.065863037,0.487386475
9.948911133,0.086220703,0.422720947
9.972861328,0.067060547,0.455053711
9.96208374,0.027542725,0.432301025
9.932145996,0.077838135,0.295784912
9.908195801,0.005987549,0.543669434
10.04231689,0.029937744,0.518521729
10.12135254,0.038320313,0.334105225
9.996811523,0.040715332,0.421523438
9.983638916,0.10298584,0.40715332
9.928553467,0.062270508,0.401165771
9.873468018,0.05269043,0.413140869
10.11057495,0.091010742,0.216749268
9.855505371,0.079035645,0.495769043
9.901010742,0.040715332,0.426313477
10.00758911,0.034727783,0.293389893
9.820777588,0.068258057,0.623902588
10.01477417,0.010777588,0.301772461
9.939331055,0.007185059,0.429906006
10.0554895,0.023950195,0.403560791
9.994416504,0.016765137,0.423918457
9.923763428,0.091010742,0.480201416
9.977651367,0.095800781,0.314945068
9.869875488,0.070653076,0.477806396
9.91178833,0.043110352,0.411943359
9.988428955,0.075443115,0.318537598
9.814790039,0.039517822,0.476608887
9.883048096,0.028740234,0.506546631
9.96447876,0.068258057,0.481398926
9.854307861,0.00119751,0.517324219
9.867480469,0.053887939,0.537681885
9.989626465,0.074245605,0.340092773
10.09141479,0.080233154,0.324525146
10.1165625,0.071850586,0.265847168
10.01357666,0.068258057,0.446671143
10.00399658,0.026345215,0.393980713
9.990823975,0.004790039,0.365240479
9.96208374,-0.009580078,0.445473633
9.999206543,0.014370117,0.348475342
9.880653076,0.007185059,0.495769043
9.896220703,0.058677979,0.347277832
9.940528564,0.106578369,0.532891846
9.922565918,0.05269043,0.451461182
10.03273682,0.062270508,0.349672852
9.879455566,0.017962646,0.571212158
9.935738525,0.041912842,0.541274414
10.05668701,0.033530273,0.217946777
9.951306152,0.070653076,0.446671143
9.996811523,0.068258057,0.353265381
10.04830444,0.031135254,0.335302734
9.903405762,0.040715332,0.435893555
10.02914429,0.075443115,0.265847168
10.05309448,0.059875488,0.30536499
9.86149292,0.079035645,0.534089355
9.951306152,0.057480469,0.35685791
9.940528564,0.068258057,0.518521729
9.974058838,0.10178833,0.449066162
9.922565918,-0.00239502,0.378413086
9.988428955,0.076640625,0.464633789
9.769284668,0.141306152,0.576002197
10.09380981,0.035925293,0.216749268
9.921368408,0.053887939,0.56163208
10.00160156,0.094603271,0.360450439
10.03872437,0.041912842,0.367635498
9.926158447,0.056282959,0.546064453
10.05309448,0.028740234,0.262254639
9.941726074,0.063468018,0.449066162
9.815987549,0.075443115,0.566422119
9.830357666,0.039517822,0.571212158
9.96088623,0.062270508,0.365240479
9.878258057,0.032332764,0.548459473
9.988428955,0.034727783,0.41074585
9.948911133,0.022752686,0.428708496
10.0303418,0.071850586,0.415535889
9.989626465,0.039517822,0.397573242
9.8590979,0.034727783,0.468226318
9.959688721,0.043110352,0.481398926
9.984836426,0.027542725,0.348475342
9.909393311,0.064665527,0.426313477
9.924960938,0.10178833,0.487386475
9.924960938,0.077838135,0.336500244
9.96447876,0.085023193,0.396375732
10.00519409,0.043110352,0.334105225
9.96447876,0.05029541,0.477806396
9.944121094,0.069455566,0.435893555
9.970466309,0.043110352,0.264649658
9.972861328,0.061072998,0.398770752
9.933343506,0.091010742,0.316142578
9.865085449,0.075443115,0.517324219
9.978848877,0.094603271,0.349672852
10.07345215,0.031135254,0.259859619
9.921368408,0.086220703,0.384400635
9.800419922,0.10178833,0.635877686
9.909393311,0.122145996,0.535286865
