x,y,z
10.07345215,0.055085449,-0.061072998
10.03273682,0.089813232,-0.056282959
9.975256348,0.107775879,0.425115967
10.1045874,0.067060547,-0.235909424
9.892628174,0.021555176,0.426313477
10.05309448,0.0490979,0.312550049
9.850715332,0.108973389,0.489781494
10.18003052,0.106578369,-0.039517822
10.03273682,0.106578369,0.30416748
10.04590942,0.087418213,0.014370117
10.07464966,0.062270508,-0.140108643
10.08422974,0.044307861,-0.016765137
10.02435425,0.055085449,0.173638916
9.96567627,0.05269043,0.344882813
9.923763428,0.094603271,0.198786621
9.944121094,0.077838135,0.126936035
10.06866211,0.0490979,-0.065863037
9.959688721,0.140108643,0.226329346
10.09500732,0.095800781,-0.161663818
10.0063916,0.037122803,0.15567627
9.922565918,0.007185059,0.364042969
10.07824219,0.083825684,-0.087418213
9.928553467,0.010777588,0.40715332
10.09021729,0.077838135,-0.028740234
10.00998413,0.112565918,0.215551758
9.981243896,0.027542725,0.326920166
9.866282959,0.064665527,0.237106934
9.940528564,0.093405762,0.475411377
10.06506958,0.026345215,-0.10298584
10.08782227,0.05269043,0.034727783
10.05429199,0.089813232,0.198786621
9.995614014,0.067060547,0.226329346
9.893825684,0.10418335,0.395178223
10.10578491,0.069455566,0.00239502
9.771679688,0.035925293,0.525706787
9.903405762,0.099393311,0.440683594
9.96328125,0.110170898,0.314945068
10.11895752,0.068258057,0.033530273
9.820777588,0.128133545,0.494571533
10.20996826,0.028740234,-0.237106934
10.04710693,0.134121094,-0.008382568
10.09979736,0.070653076,0.091010742
10.00160156,0.045505371,0.142503662
9.944121094,0.077838135,0.30536499
9.891430664,0.146096191,0.35925293
10.04231689,0.045505371,0.131726074
10.1045874,0.105380859,-0.116158447
9.835147705,0.113763428,0.502954102
10.0303418,0.082628174,0.148491211
9.990823975,0.087418213,0.247884521
9.895023193,0.063468018,0.45864624
10.10937744,0.025147705,-0.119750977
9.956096191,0.017962646,0.25387207
10.05668701,0.029937744,0.124541016
9.908195801,0.110170898,0.251477051
10.07584717,0.041912842,0.05149292
9.992021484,0.027542725,0.232316895
10.06626709,0.056282959,0.00239502
10.0435144,0.044307861,0.183218994
9.969268799,0.057480469,0.216749268
9.845925293,0.05269043,0.470621338
9.91298584,0.080233154,0.456251221
10.18003052,0.085023193,-0.130528564
9.980046387,0.067060547,0.268242188
9.896220703,0.116158447,0.484991455
10.12135254,0.045505371,0.044307861
10.01477417,0.091010742,0.167651367
9.869875488,0.136516113,0.428708496
10.09620483,0.070653076,0.0490979
9.950108643,0.093405762,0.362845459
10.02794678,0.034727783,0.173638916
10.11416748,0.055085449,-0.173638916
9.954898682,0.05029541,0.40954834
9.996811523,0.05029541,0.259859619
10.07225464,0.079035645,0.107775879
9.929750977,0.10418335,0.426313477
10.10817993,0.0490979,0.092208252
9.982441406,0.035925293,0.346080322
9.881850586,0.099393311,0.259859619
10.14650024,0.094603271,-0.113763428
9.981243896,0.071850586,0.188009033
10.01357666,0.15567627,0.292192383
10.05668701,0.063468018,0.173638916
9.996811523,0.082628174,0.280217285
10.01118164,0.098195801,-0.075443115
10.05788452,0.117355957,-0.075443115
10.00998413,0.080233154,0.354462891
10.11895752,0.105380859,-0.076640625
9.939331055,0.059875488,0.464633789
10.08422974,0.083825684,-0.147293701
9.929750977,0.086220703,0.386795654
9.989626465,0.020357666,0.188009033
10.09620483,0.113763428,-0.126936035
9.956096191,0.083825684,0.40954834
10.04471191,0.083825684,0.143701172
9.91418335,0.113763428,0.383203125
10.10578491,0.028740234,0.010777588
9.983638916,0.076640625,0.440683594
10.09859985,0.093405762,-0.076640625
10.00279907,0.039517822,0.221539307
9.941726074,0.140108643,0.366437988
10.11776001,0.161663818,-0.045505371
10.15847534,-0.005987549,-0.196391602
9.990823975,0.063468018,0.178428955
10.11776001,0.061072998,-0.10059082
9.91298584,0.076640625,0.326920166
9.96567627,0.105380859,0.122145996
10.1896106,0.031135254,-0.20597168
10.02315674,0.073048096,-0.168848877
9.952503662,0.017962646,0.178428955
9.854307861,0.022752686,0.233514404
10.10817993,0.028740234,0.027542725
10.02076172,0.05149292,-0.038320313
10.11177246,0.096998291,0.034727783
9.922565918,0.044307861,0.328117676
9.992021484,0.069455566,0.364042969
10.23751099,0.116158447,-0.199984131
9.96088623,0.055085449,0.25387207
9.906998291,0.124541016,0.196391602
10.12135254,0.128133545,-0.069455566
10.03872437,0.055085449,-0.074245605
9.853110352,0.071850586,0.535286865
10.07824219,0.107775879,-0.119750977
10.13692017,0.067060547,-0.106578369
9.944121094,0.014370117,0.214354248
10.02794678,0.086220703,0.017962646
9.906998291,0.047900391,0.451461182
9.875863037,0.092208252,0.288599854
9.873468018,0.069455566,0.414338379
10.10219238,0.10418335,-0.045505371
10.01118164,0.055085449,0.178428955
9.827962646,0.022752686,0.469423828
9.878258057,0.061072998,0.349672852
9.872270508,0.119750977,0.149688721
10.00878662,0.015567627,0.324525146
10.23032593,0.041912842,-0.251477051
9.905800781,-0.004790039,0.426313477
10.06027954,0.096998291,-0.033530273
10.12614258,0.05149292,-0.191601563
10.08422974,0.073048096,0.111368408
9.96208374,0.096998291,0.221539307
9.96328125,0.029937744,0.371228027
10.14530273,0.106578369,-0.195194092
10.00878662,0.085023193,-0.085023193
10.22074585,0.011975098,-0.166453857
10.04710693,0.043110352,-0.099393311
10.07464966,-0.003592529,0.112565918
9.893825684,0.10418335,0.428708496
10.00160156,0.029937744,0.20237915
9.953701172,0.003592529,0.213156738
9.948911133,0.055085449,0.393980713
9.950108643,0.082628174,0.289797363
10.13452515,0.116158447,-0.125738525
10.15847534,0.062270508,-0.167651367
9.947713623,0.041912842,0.215551758
9.982441406,0.064665527,0.148491211
10.07345215,0.046702881,0.116158447
9.986033936,0.040715332,0.189206543
9.987231445,0.014370117,0.360450439
9.8590979,0.081430664,0.51013916
10.08063721,0.05149292,0.166453857
9.879455566,0.008382568,0.397573242
10.08183472,0.080233154,-0.081430664
10.0674646,0.080233154,0.141306152
9.953701172,0.071850586,0.35805542
10.0303418,0.129331055,0.061072998
9.990823975,0.039517822,0.213156738
10.16685791,0.00119751,-0.129331055
10.12614258,0.075443115,-0.136516113
9.886640625,0.038320313,0.362845459
9.769284668,0.112565918,0.571212158
10.03153931,0.017962646,0.296982422
10.09380981,0.065863037,-0.156873779
9.877060547,0.125738525,0.482596436
10.10578491,0.070653076,0.098195801
9.928553467,0.116158447,0.419128418
10.13931519,0.075443115,-0.043110352
9.917775879,0.118553467,0.447868652
10.12614258,0.020357666,0.067060547
9.898615723,0.067060547,0.471818848
10.15967285,0.079035645,-0.063468018
9.733359375,0.094603271,0.556842041
9.942923584,0.10178833,0.441881104
9.940528564,0.117355957,0.261057129
10.19320313,0.062270508,-0.15447876
9.989626465,0.031135254,0.196391602
9.929750977,0.065863037,0.419128418
10.13332764,0.099393311,-0.207169189
9.845925293,-0.010777588,0.399968262
10.14769775,0.087418213,-0.191601563
9.946516113,0.046702881,0.380808105
10.12734009,0.05269043,-0.085023193
9.96328125,0.095800781,0.383203125
10.12614258,0.10298584,-0.164058838
9.982441406,0.071850586,0.377215576
10.06147705,0.071850586,0.038320313
10.03513184,0.068258057,-0.070653076
9.920170898,0.020357666,0.374820557
10.17284546,0.081430664,-0.177231445
9.885443115,0.047900391,0.404758301
10.02076172,0.025147705,0.130528564
9.957293701,0.086220703,0.160466309
10.00998413,0.080233154,0.178428955
9.923763428,0.046702881,0.490979004
10.12614258,0.10418335,-0.179626465
9.974058838,0.087418213,0.399968262
