save_1,save_2,save_3
9.920170898,0.0490979,0.428708496
9.909393311,0.10298584,0.431103516
9.885443115,0.073048096,0.492176514
9.959688721,0.092208252,0.479003906
9.933343506,0.035925293,0.490979004
10.03273682,0.062270508,0.332907715
10.01357666,0.080233154,0.387993164
9.971663818,0.047900391,0.429906006
9.954898682,0.023950195,0.441881104
9.897418213,0.046702881,0.51013916
9.956096191,0.028740234,0.573607178
9.86029541,0.080233154,0.453856201
9.877060547,0.05149292,0.444276123
9.884245605,0.055085449,0.471818848
9.974058838,0.069455566,0.422720947
10.02674927,0.055085449,0.314945068
9.969268799,0.007185059,0.447868652
9.969268799,0.065863037,0.473016357
10.02076172,0.061072998,0.389190674
10.01956421,0.063468018,0.382005615
10.05429199,0.061072998,0.30416748
9.975256348,0.014370117,0.30536499
9.970466309,0.091010742,0.420325928
9.981243896,0.019160156,0.486188965
9.922565918,0.055085449,0.540076904
9.863887939,0.077838135,0.439486084
9.896220703,0.034727783,0.487386475
10.06147705,0.033530273,0.368833008
9.909393311,0.032332764,0.447868652
9.934541016,0.022752686,0.486188965
9.91298584,0.075443115,0.380808105
9.969268799,0.073048096,0.443078613
9.941726074,0.039517822,0.415535889
9.889035645,0.058677979,0.443078613
9.936936035,0.021555176,0.445473633
9.920170898,0.044307861,0.332907715
10.01237915,0.070653076,0.401165771
9.984836426,0.014370117,0.401165771
9.96447876,0.041912842,0.477806396
9.996811523,0.061072998,0.354462891
9.902208252,-0.016765137,0.447868652
9.938133545,0.023950195,0.398770752
9.993218994,0.053887939,0.326920166
10.03273682,0.05029541,0.287402344
9.981243896,0.022752686,0.350870361
9.904603271,0.044307861,0.445473633
9.922565918,0.061072998,0.464633789
9.998009033,0.013172607,0.374820557
10.00160156,0.093405762,0.463436279
10.01597168,0.061072998,0.366437988
9.922565918,0.008382568,0.518521729
9.915380859,0.058677979,0.492176514
9.96328125,0.056282959,0.348475342
9.921368408,0.088615723,0.450263672
9.958491211,0.081430664,0.380808105
9.998009033,0.091010742,0.475411377
9.945318604,0.089813232,0.354462891
10.01716919,0.055085449,0.382005615
9.954898682,0.089813232,0.422720947
10.00519409,0.05149292,0.347277832
9.91178833,0.067060547,0.470621338
9.924960938,0.044307861,0.397573242
9.977651367,0.083825684,0.480201416
9.909393311,0.046702881,0.425115967
9.922565918,0.045505371,0.543669434
9.938133545,0.086220703,0.504151611
9.927355957,0.0490979,0.500559082
10.03393433,0.068258057,0.324525146
10.0303418,0.10178833,0.385598145
9.944121094,0.086220703,0.494571533
9.947713623,0.038320313,0.519719238
9.994416504,0.034727783,0.46223877
10.05429199,0.055085449,0.374820557
10.00040405,0.047900391,0.387993164
9.906998291,0.022752686,0.463436279
9.954898682,-0.009580078,0.423918457
9.992021484,0.015567627,0.431103516
9.994416504,0.017962646,0.501756592
9.946516113,0.05149292,0.517324219
9.996811523,0.026345215,0.467028809
9.909393311,0.053887939,0.423918457
9.91059082,0.073048096,0.40835083
10.01118164,0.053887939,0.395178223
10.07105713,0.026345215,0.330512695
9.968071289,0.087418213,0.335302734
9.974058838,0.068258057,0.41074585
9.896220703,0.085023193,0.445473633
9.972861328,0.013172607,0.383203125
9.981243896,0.069455566,0.330512695
10.03393433,0.037122803,0.317340088
10.03872437,0.058677979,0.353265381
9.959688721,0.040715332,0.337697754
9.916578369,0.027542725,0.467028809
10.05668701,0.032332764,0.361647949
9.975256348,0.080233154,0.377215576
9.879455566,0.056282959,0.45984375
9.96447876,0.071850586,0.403560791
10.03992188,0.038320313,0.362845459
9.990823975,0.076640625,0.40715332
9.923763428,0.023950195,0.434696045
9.951306152,0.063468018,0.488583984
10.00040405,-0.017962646,0.403560791
10.00519409,-0.003592529,0.366437988
9.987231445,0.017962646,0.334105225
10.02555176,0,0.292192383
9.988428955,0.079035645,0.385598145
10.00399658,0.045505371,0.465831299
9.986033936,0.05269043,0.413140869
9.926158447,0.022752686,0.411943359
10.02794678,0.032332764,0.35685791
9.975256348,0.008382568,0.40954834
9.958491211,0.070653076,0.426313477
10.0063916,0.032332764,0.426313477
9.96567627,0.069455566,0.415535889
9.971663818,0.017962646,0.429906006
9.96208374,0.025147705,0.366437988
10.00399658,0.015567627,0.311352539
9.953701172,0.061072998,0.468226318
10.01716919,0.074245605,0.41074585
9.989626465,0.028740234,0.332907715
9.968071289,0.076640625,0.445473633
9.981243896,0.076640625,0.447868652
10.02076172,0.091010742,0.35805542
9.942923584,0.022752686,0.397573242
10.04111938,0.061072998,0.314945068
9.941726074,0.061072998,0.414338379
9.915380859,0.011975098,0.519719238
9.901010742,0.045505371,0.452658691
9.953701172,-0.005987549,0.386795654
10.00160156,0.073048096,0.45864624
9.945318604,0.015567627,0.397573242
9.91059082,0.016765137,0.392783203
9.946516113,0.05029541,0.481398926
9.940528564,0.061072998,0.51253418
10.01118164,0.081430664,0.371228027
10.03273682,0.081430664,0.274229736
10.04231689,0.059875488,0.404758301
9.952503662,0.058677979,0.441881104
9.903405762,0.0490979,0.41074585
9.954898682,0.053887939,0.361647949
9.984836426,0.069455566,0.426313477
9.986033936,0.062270508,0.427510986
9.954898682,0.027542725,0.463436279
9.954898682,0.062270508,0.495769043
9.976453857,0.05029541,0.420325928
9.969268799,0.014370117,0.449066162
9.893825684,0.040715332,0.463436279
9.890233154,0.034727783,0.496966553
9.926158447,0.017962646,0.433498535
9.953701172,0.004790039,0.413140869
9.926158447,0.089813232,0.431103516
9.899813232,0.00239502,0.501756592
9.921368408,0.076640625,0.432301025
9.972861328,0.082628174,0.433498535
9.936936035,0.087418213,0.364042969
9.892628174,0.088615723,0.429906006
10.00998413,0.068258057,0.373623047
10.00998413,0.075443115,0.423918457
10.00279907,0.079035645,0.40954834
9.944121094,0.040715332,0.476608887
9.953701172,0.033530273,0.488583984
9.891430664,0.076640625,0.470621338
9.990823975,0.10178833,0.501756592
9.899813232,0.053887939,0.470621338
9.990823975,0.026345215,0.379610596
9.992021484,0.0490979,0.422720947
10.00758911,0.082628174,0.416733398
9.938133545,0.037122803,0.403560791
10.00040405,-0.016765137,0.393980713
9.958491211,0.05269043,0.46223877
9.930948486,0.026345215,0.433498535
9.970466309,0.026345215,0.313747559
10.04471191,0.035925293,0.360450439
9.948911133,0.040715332,0.481398926
9.966873779,0.028740234,0.40835083
9.927355957,0.063468018,0.443078613
9.975256348,0.068258057,0.340092773
9.977651367,0.00239502,0.447868652
9.945318604,0.045505371,0.443078613
10.01477417,0.029937744,0.371228027
9.986033936,0.025147705,0.481398926
9.865085449,0.019160156,0.468226318
9.921368408,0.028740234,0.45864624
9.939331055,0.058677979,0.376018066
9.920170898,-0.011975098,0.481398926
9.974058838,0.020357666,0.421523438
9.986033936,0.096998291,0.398770752
9.91298584,0.05149292,0.413140869
9.906998291,0.096998291,0.463436279
9.988428955,0.05149292,0.428708496
10.01118164,0.053887939,0.41074585
10.01716919,0.039517822,0.313747559
9.998009033,0.061072998,0.337697754
10.0063916,0.071850586,0.426313477
9.939331055,0.057480469,0.346080322
9.945318604,0.087418213,0.30776001
10.0926123,0.008382568,0.283809814
10.04710693,0.025147705,0.342487793
10.01597168,0.011975098,0.393980713
9.988428955,0.019160156,0.422720947
9.954898682,0.067060547,0.399968262
9.975256348,0.039517822,0.40835083
9.982441406,0.021555176,0.323327637
9.952503662,0.059875488,0.384400635
10.00519409,0.068258057,0.3556604
9.96447876,0.044307861,0.41074585
9.96567627,0.062270508,0.495769043
9.904603271,0.05149292,0.493374023
9.916578369,0.10059082,0.476608887
9.930948486,0.05149292,0.411943359
9.954898682,0.05029541,0.392783203
9.957293701,0.062270508,0.396375732
9.91059082,0.043110352,0.450263672
9.935738525,0.026345215,0.438288574
9.959688721,0.05029541,0.488583984
9.989626465,0.053887939,0.346080322
9.909393311,0.041912842,0.477806396
9.904603271,0.047900391,0.525706787
9.923763428,0.032332764,0.498164063
9.953701172,0.068258057,0.526904297
9.953701172,0.055085449,0.455053711
9.921368408,0.077838135,0.437091064
9.924960938,0.05269043,0.374820557
9.994416504,0.05149292,0.399968262
9.948911133,0.038320313,0.535286865
9.877060547,0.045505371,0.607137451
9.920170898,0.038320313,0.502954102
9.959688721,0.040715332,0.480201416
10.02076172,0.057480469,0.397573242
9.96328125,0.058677979,0.293389893
9.989626465,0.065863037,0.474213867
9.902208252,0.039517822,0.520916748
9.974058838,0.035925293,0.519719238
9.969268799,0.057480469,0.449066162
9.971663818,0.05149292,0.384400635
9.951306152,0,0.416733398
9.929750977,0.062270508,0.384400635
9.923763428,0.053887939,0.456251221
9.952503662,0.028740234,0.422720947
10.01597168,0.0490979,0.328117676
9.96567627,0.059875488,0.367635498
9.998009033,0.037122803,0.397573242
9.994416504,0.085023193,0.370030518
9.96208374,0.087418213,0.46223877
9.939331055,0.05029541,0.488583984
10.01237915,0.020357666,0.411943359
10.03273682,0.031135254,0.365240479
10.04710693,0.059875488,0.35685791
10.02076172,0.035925293,0.30776001
9.971663818,0.037122803,0.420325928
9.969268799,0.00239502,0.423918457
9.978848877,0.057480469,0.383203125
9.935738525,0.079035645,0.40715332
9.886640625,0.043110352,0.447868652
9.998009033,0.063468018,0.445473633
10.00998413,0.037122803,0.413140869
10.02315674,0.087418213,0.30536499
9.96088623,0.05269043,0.373623047
9.941726074,0.099393311,0.319735107
10.0183667,0.031135254,0.342487793
9.96567627,0.083825684,0.501756592
10.05429199,0.070653076,0.336500244
10.00399658,0.0490979,0.479003906
9.96447876,0.076640625,0.45864624
9.96088623,0.068258057,0.431103516
9.986033936,0.033530273,0.444276123
10.00878662,0.075443115,0.467028809
9.941726074,0.077838135,0.441881104
9.944121094,0.034727783,0.494571533
9.988428955,0.046702881,0.405955811
9.995614014,0.039517822,0.320932617
10.00878662,0.067060547,0.377215576
9.96447876,0.038320313,0.45744873
9.96208374,0.057480469,0.440683594
9.930948486,0.059875488,0.380808105
9.933343506,0.037122803,0.440683594
9.996811523,0.074245605,0.50894165
9.947713623,0.010777588,0.404758301
10.0063916,0.047900391,0.332907715
9.976453857,0.053887939,0.417930908
9.923763428,0.0490979,0.506546631
9.999206543,0.068258057,0.468226318
10.03872437,0.05149292,0.337697754
9.895023193,0.053887939,0.428708496
9.994416504,0.081430664,0.419128418
9.939331055,0.019160156,0.51133667
9.972861328,0.038320313,0.474213867
9.999206543,0.065863037,0.367635498
9.946516113,0.025147705,0.370030518
9.968071289,0.062270508,0.416733398
9.974058838,0.067060547,0.416733398
10.00279907,0.070653076,0.361647949
9.944121094,0.009580078,0.402363281
10.08063721,0.074245605,0.379610596
9.950108643,0.081430664,0.40715332
9.942923584,0.076640625,0.445473633
10.03632935,0.067060547,0.331710205
9.896220703,0.035925293,0.480201416
10.00160156,0.033530273,0.431103516
10.05788452,0.058677979,0.377215576
9.984836426,0.092208252,0.438288574
10.0063916,0.069455566,0.378413086
9.934541016,0.044307861,0.498164063
9.947713623,0.058677979,0.464633789
9.981243896,0.037122803,0.46223877
9.941726074,-0.026345215,0.473016357
9.954898682,0.055085449,0.505349121
9.945318604,0.0490979,0.365240479
10.00160156,0.108973389,0.426313477
9.978848877,0.019160156,0.374820557
9.988428955,0.046702881,0.290994873
9.96567627,0.043110352,0.416733398
9.933343506,0.082628174,0.346080322
9.916578369,0.070653076,0.450263672
9.904603271,0.062270508,0.493374023
9.935738525,0.058677979,0.46223877
9.944121094,0.074245605,0.45864624
9.970466309,0.046702881,0.415535889
10.03393433,0.056282959,0.344882813
9.935738525,0.069455566,0.413140869
10.02195923,0.073048096,0.444276123
9.887838135,0.05269043,0.335302734
9.957293701,0.040715332,0.501756592
9.990823975,0.028740234,0.365240479
9.96208374,0.035925293,0.376018066
9.903405762,0.071850586,0.422720947
10.00160156,0.058677979,0.376018066
9.915380859,0.061072998,0.445473633
9.952503662,0.0490979,0.405955811
9.96328125,0.086220703,0.35805542
9.977651367,0.071850586,0.422720947
10.01118164,0.016765137,0.365240479
9.940528564,0.079035645,0.404758301
9.959688721,0.059875488,0.474213867
10.02076172,0.076640625,0.416733398
9.944121094,0.070653076,0.413140869
9.954898682,0.033530273,0.490979004
9.988428955,0.098195801,0.467028809
10.01597168,0.087418213,0.41074585
9.958491211,0.010777588,0.404758301
9.96328125,0.033530273,0.427510986
9.999206543,0.071850586,0.311352539
9.990823975,0.059875488,0.451461182
9.958491211,0.032332764,0.399968262
9.976453857,0.0490979,0.435893555
10.02315674,0.063468018,0.368833008
9.987231445,0.053887939,0.376018066
10.00998413,0.063468018,0.420325928
9.941726074,0.031135254,0.467028809
10.02076172,0.074245605,0.366437988
9.96447876,0.047900391,0.467028809
9.903405762,-0.00239502,0.467028809
10.00878662,0.035925293,0.346080322
9.879455566,0.069455566,0.421523438
9.968071289,0.05149292,0.465831299
9.938133545,0.040715332,0.335302734
9.946516113,0.037122803,0.450263672
9.939331055,0.047900391,0.455053711
9.953701172,0.031135254,0.377215576
10.00519409,0.0490979,0.35925293
9.986033936,0.070653076,0.392783203
9.998009033,-0.00119751,0.392783203
10.00998413,0.05149292,0.329315186
9.96088623,-0.00119751,0.463436279
10.02555176,0.028740234,0.379610596
10.00519409,0.053887939,0.428708496
9.948911133,0.062270508,0.469423828
9.899813232,0.058677979,0.449066162
10.02076172,0.070653076,0.396375732
9.930948486,0.059875488,0.367635498
10.06985962,0.061072998,0.361647949
9.959688721,0.025147705,0.423918457
9.988428955,0.003592529,0.465831299
9.921368408,0.029937744,0.535286865
9.990823975,0.05269043,0.447868652
9.983638916,0.037122803,0.323327637
10.02914429,0.031135254,0.40835083
9.918973389,0.055085449,0.474213867
9.984836426,0.023950195,0.387993164
9.970466309,0.038320313,0.443078613
9.981243896,0.040715332,0.40715332
10.00040405,0.0490979,0.451461182
9.977651367,0.055085449,0.382005615
9.936936035,0.05269043,0.463436279
9.992021484,0.064665527,0.372425537
9.902208252,0.047900391,0.477806396
9.901010742,0.057480469,0.46223877
9.969268799,0.017962646,0.428708496
9.915380859,0.033530273,0.464633789
10.0303418,0.035925293,0.380808105
10.02435425,0.098195801,0.393980713
9.951306152,0.073048096,0.489781494
9.895023193,0.022752686,0.40954834
9.944121094,0.069455566,0.35805542
9.993218994,0.045505371,0.384400635
10.00160156,0.045505371,0.336500244
9.988428955,0.035925293,0.330512695
9.901010742,0.026345215,0.450263672
10.00519409,0.038320313,0.455053711
10.0435144,-0.00239502,0.337697754
10.00160156,0.031135254,0.439486084
9.952503662,0.026345215,0.403560791
9.938133545,0.026345215,0.467028809
9.984836426,0.083825684,0.393980713
9.995614014,0.017962646,0.398770752
9.932145996,0.077838135,0.45984375
9.971663818,0.067060547,0.415535889
9.982441406,0.035925293,0.530496826
9.978848877,0.070653076,0.443078613
9.959688721,0.026345215,0.372425537
9.899813232,0.057480469,0.444276123
9.927355957,0.10178833,0.428708496
9.96328125,0.056282959,0.443078613
9.942923584,0.073048096,0.46223877
9.899813232,0.038320313,0.486188965
9.957293701,0.039517822,0.439486084
9.948911133,0.075443115,0.415535889
9.966873779,0.044307861,0.398770752
10.03992188,0.058677979,0.335302734
10.00519409,0.046702881,0.413140869
9.947713623,0.062270508,0.371228027
9.96328125,0.098195801,0.405955811
9.957293701,0.077838135,0.413140869
9.929750977,0.068258057,0.368833008
9.975256348,0.085023193,0.487386475
10.00160156,0.053887939,0.389190674
9.966873779,0.080233154,0.413140869
9.904603271,0.055085449,0.45864624
9.933343506,0.043110352,0.370030518
9.96208374,0.080233154,0.361647949
9.923763428,0.043110352,0.463436279
9.96088623,0.025147705,0.474213867
10.02794678,0.069455566,0.423918457
10.02674927,0.0490979,0.45984375
9.91178833,0.046702881,0.419128418
10.00519409,0.057480469,0.368833008
9.871072998,0.074245605,0.499361572
10.00399658,0.062270508,0.354462891
9.887838135,0.080233154,0.422720947
9.951306152,0.010777588,0.45984375
9.970466309,0.076640625,0.364042969
9.968071289,0.038320313,0.444276123
10.01237915,0.019160156,0.35805542
9.929750977,0.016765137,0.490979004
9.930948486,0.05149292,0.456251221
9.945318604,0.05269043,0.481398926
9.996811523,0.074245605,0.301772461
9.887838135,0.05269043,0.438288574
9.921368408,0.031135254,0.489781494
9.976453857,0.021555176,0.413140869
9.918973389,0.063468018,0.46223877
9.996811523,0.035925293,0.271834717
9.970466309,0.031135254,0.474213867
9.953701172,-0.007185059,0.40835083
9.930948486,0.041912842,0.453856201
9.972861328,0.0490979,0.453856201
9.992021484,0.013172607,0.414338379
10.02914429,0.040715332,0.347277832
10.00279907,0.091010742,0.379610596
9.843530273,0.038320313,0.471818848
9.975256348,0.091010742,0.451461182
9.977651367,0.067060547,0.423918457
9.980046387,0.013172607,0.416733398
9.950108643,0.083825684,0.313747559
9.957293701,0.099393311,0.385598145
9.935738525,0.074245605,0.450263672
9.977651367,0.062270508,0.389190674
9.970466309,0.019160156,0.30536499
10.05069946,0.063468018,0.320932617
9.989626465,0.046702881,0.414338379
9.956096191,0.075443115,0.445473633
9.938133545,0.064665527,0.41074585
9.948911133,0.016765137,0.437091064
9.896220703,0.087418213,0.429906006
9.916578369,0.026345215,0.501756592
9.856702881,0.039517822,0.46223877
9.951306152,0.071850586,0.440683594
9.96208374,0.063468018,0.440683594
9.942923584,0.05269043,0.51013916
9.936936035,0.038320313,0.437091064
9.915380859,0.071850586,0.384400635
9.969268799,-0.015567627,0.404758301
9.981243896,0.044307861,0.480201416
10.01956421,0.055085449,0.398770752
9.928553467,0.0490979,0.397573242
9.880653076,0.055085449,0.45744873
9.957293701,0.068258057,0.51253418
9.928553467,0.070653076,0.476608887
10.01716919,0.055085449,0.453856201
9.972861328,0.040715332,0.456251221
10.00279907,0.010777588,0.399968262
9.930948486,0.013172607,0.529299316
9.946516113,0.059875488,0.507744141
9.939331055,0.025147705,0.432301025
10.02076172,0.057480469,0.379610596
10.00758911,0.033530273,0.450263672
9.91298584,0.074245605,0.492176514
9.918973389,0.053887939,0.516126709
9.96088623,0.079035645,0.373623047
10.02076172,0.088615723,0.383203125
9.992021484,0.040715332,0.426313477
9.96447876,-0.020357666,0.425115967
9.951306152,0.070653076,0.452658691
9.987231445,0.035925293,0.419128418
10.0183667,0.076640625,0.456251221
9.924960938,0.034727783,0.513731689
10.01118164,0.044307861,0.417930908
9.924960938,0.037122803,0.519719238
9.980046387,0.015567627,0.425115967
9.992021484,0.047900391,0.427510986
9.96208374,0.031135254,0.379610596
9.951306152,0.047900391,0.376018066
9.902208252,0.067060547,0.421523438
9.896220703,0.035925293,0.507744141
10.00878662,0.046702881,0.403560791
9.940528564,0.034727783,0.362845459
10.00878662,0.074245605,0.298179932
10.0303418,0.026345215,0.295784912
9.959688721,0.064665527,0.45864624
9.906998291,0.076640625,0.524509277
9.954898682,0.039517822,0.445473633
9.968071289,0.043110352,0.40715332
9.998009033,0.039517822,0.415535889
10.03992188,0.05269043,0.301772461
9.994416504,0.008382568,0.414338379
10.00519409,0.040715332,0.443078613
9.971663818,0.069455566,0.429906006
9.936936035,0.071850586,0.525706787
9.96088623,0.023950195,0.439486084
10.01237915,0.068258057,0.346080322
10.03393433,0.015567627,0.282612305
9.977651367,0.046702881,0.398770752
9.932145996,0.077838135,0.429906006
9.941726074,0.064665527,0.481398926
9.929750977,0.067060547,0.415535889
9.901010742,0.025147705,0.444276123
9.930948486,0.10418335,0.413140869
9.96088623,0.071850586,0.449066162
9.879455566,0.032332764,0.51253418
9.971663818,0.063468018,0.464633789
10.0063916,0.069455566,0.387993164
9.981243896,0.039517822,0.431103516
10.03393433,0.021555176,0.391585693
10.00519409,0.040715332,0.35805542
9.916578369,0.044307861,0.384400635
9.936936035,0.014370117,0.500559082
9.996811523,0.019160156,0.373623047
10.04950195,0.058677979,0.346080322
9.986033936,0.056282959,0.440683594
9.96567627,0.023950195,0.455053711
9.987231445,0.017962646,0.40954834
9.920170898,0.037122803,0.435893555
9.909393311,0.074245605,0.469423828
9.899813232,-0.037122803,0.468226318
9.957293701,0.067060547,0.455053711
9.972861328,0.047900391,0.439486084
9.992021484,0.041912842,0.361647949
9.959688721,0.005987549,0.41074585
9.96328125,0.079035645,0.352067871
9.940528564,0.014370117,0.45744873
9.934541016,0.027542725,0.45984375
9.966873779,0.095800781,0.465831299
9.974058838,0.10059082,0.402363281
10.02435425,0.073048096,0.292192383
9.995614014,0.059875488,0.340092773
9.988428955,0.075443115,0.427510986
9.941726074,0.10178833,0.431103516
9.879455566,0.038320313,0.429906006
9.939331055,0.040715332,0.391585693
10.0435144,0.076640625,0.30416748
9.968071289,0.063468018,0.365240479
9.951306152,0.038320313,0.425115967
9.893825684,0.05149292,0.425115967
10.03513184,0.029937744,0.382005615
10.05189697,-0.023950195,0.431103516
10.03393433,0.015567627,0.393980713
9.941726074,0.079035645,0.489781494
9.947713623,0.110170898,0.445473633
9.927355957,0.038320313,0.447868652
9.998009033,0.068258057,0.376018066
9.957293701,0.081430664,0.318537598
10.0063916,0.056282959,0.384400635
9.946516113,0.057480469,0.362845459
9.984836426,0.093405762,0.347277832
9.938133545,-0.00239502,0.484991455
9.958491211,0.085023193,0.401165771
9.916578369,0.059875488,0.415535889
9.91298584,-0.021555176,0.467028809
9.989626465,0.05149292,0.362845459
9.96567627,0.041912842,0.415535889
10.02674927,0.039517822,0.300574951
10.0063916,0.023950195,0.383203125
9.96447876,0.071850586,0.469423828
9.942923584,0.067060547,0.404758301
9.972861328,0.10178833,0.3556604
9.992021484,0.047900391,0.417930908
9.942923584,0.007185059,0.445473633
9.988428955,0.086220703,0.435893555
9.881850586,0.069455566,0.452658691
9.977651367,0.089813232,0.419128418
9.974058838,0.059875488,0.371228027
9.989626465,-0.00119751,0.348475342
9.909393311,0.045505371,0.451461182
9.975256348,0.068258057,0.384400635
10.05908203,0.057480469,0.281414795
9.954898682,0.010777588,0.427510986
9.933343506,0.039517822,0.546064453
9.866282959,0.045505371,0.583187256
10.01956421,0.05149292,0.529299316
9.999206543,0.058677979,0.415535889
9.895023193,0.091010742,0.445473633
9.996811523,0.062270508,0.402363281
9.96567627,0.046702881,0.411943359
9.934541016,0.05149292,0.526904297
9.959688721,0.076640625,0.45744873
9.916578369,0.069455566,0.423918457
9.953701172,0.032332764,0.362845459
9.899813232,0.067060547,0.391585693
9.948911133,0.076640625,0.362845459
10.01118164,0.058677979,0.427510986
9.948911133,0.077838135,0.319735107
10.0183667,0.053887939,0.431103516
9.930948486,0.067060547,0.443078613
9.970466309,0.014370117,0.475411377
9.91059082,0.05029541,0.419128418
9.898615723,0.021555176,0.426313477
9.918973389,0.016765137,0.488583984
9.921368408,0.068258057,0.453856201
9.96447876,0.05029541,0.40835083
9.923763428,0.028740234,0.465831299
9.969268799,0.087418213,0.440683594
9.930948486,0.074245605,0.471818848
9.917775879,0.043110352,0.484991455
9.990823975,0.022752686,0.361647949
10.00758911,-0.013172607,0.403560791
10.00519409,0.074245605,0.348475342
9.982441406,0.038320313,0.493374023
9.933343506,0.008382568,0.449066162
9.944121094,0.039517822,0.384400635
9.926158447,0.040715332,0.552052002
9.922565918,0.047900391,0.449066162
9.922565918,0.061072998,0.40835083
9.996811523,0.003592529,0.45984375
10.04111938,0.061072998,0.451461182
10.04830444,0.039517822,0.336500244
10.0554895,0.039517822,0.300574951
9.990823975,0.073048096,0.398770752
9.972861328,0.05269043,0.352067871
10.04830444,0.017962646,0.378413086
9.975256348,0.063468018,0.441881104
9.954898682,0.010777588,0.45864624
9.992021484,0.044307861,0.419128418
9.935738525,0.043110352,0.386795654
10.01237915,0.083825684,0.366437988
9.993218994,0.031135254,0.370030518
9.941726074,0.017962646,0.426313477
9.895023193,0.068258057,0.507744141
9.980046387,0.057480469,0.501756592
10.00040405,0.062270508,0.451461182
9.968071289,0.093405762,0.390388184
9.934541016,0.071850586,0.397573242
9.952503662,0.046702881,0.45864624
9.987231445,0.069455566,0.471818848
9.924960938,0.063468018,0.474213867
9.918973389,0.076640625,0.471818848
9.869875488,0.076640625,0.45984375
9.883048096,0.058677979,0.495769043
9.908195801,0.015567627,0.555644531
10.03153931,0.055085449,0.385598145
10.00399658,0.059875488,0.438288574
9.996811523,0.068258057,0.467028809
9.933343506,0.020357666,0.479003906
9.921368408,0.034727783,0.428708496
9.96328125,0.069455566,0.425115967
9.971663818,0.038320313,0.447868652
9.938133545,0.068258057,0.529299316
9.978848877,0.034727783,0.387993164
9.983638916,0.05029541,0.370030518
9.958491211,0.038320313,0.366437988
9.920170898,0.003592529,0.46104126
9.899813232,0.058677979,0.529299316
10.00519409,0.079035645,0.429906006
10.0303418,0.033530273,0.360450439
9.96567627,0.067060547,0.337697754
10.05189697,0.068258057,0.439486084
10.05069946,0.070653076,0.346080322
10.03872437,0.023950195,0.334105225
10.02315674,0.029937744,0.35805542
9.928553467,0.032332764,0.443078613
9.902208252,0.053887939,0.489781494
9.930948486,0.071850586,0.398770752
10.00279907,0.0490979,0.374820557
9.941726074,0.05269043,0.374820557
9.923763428,0.0490979,0.439486084
9.945318604,0.10418335,0.506546631
9.872270508,0.041912842,0.447868652
9.922565918,0.046702881,0.416733398
9.905800781,0.064665527,0.371228027
9.950108643,0.079035645,0.383203125
10.01956421,0.080233154,0.376018066
9.993218994,0.009580078,0.317340088
